Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
03160,19960707,104,73,  89 ,   6, 42, 63,  0, 24,HZ ,M  ,-,-, 0.00,26.46,29.72,  6.7,22,10.1, 29,22, 25,21
03160,19960709,101,81,  91 ,   8, 52, 66,  0, 26,-,M  ,-,-, 0.00,26.45,29.72,  4.4,24,12.2, 29,1, 22,22
03160,19960710,102,74,  88 ,   4, 54, 65,  0, 23,TS ,0.0,-,-, 0.00,26.55,-,  1.7,19, 6.8, 24,10,  0,11
03160,19960711,98,79,  89 ,   5, 54, 66,  0, 24,TS ,M  ,-,-, 0.00,26.58,29.86,  1.2,16,10.1, 38,2, 33,2
03160,19960712,100,75,  88 ,   4, 55, 66,  0, 23,-,M  ,-,-,  T  ,26.56,29.84,  4.9,3, 9.9, 32,3, 26,2
03160,19960713,102,73,  88 ,   4, 52, 66,  0, 23,-,M  ,-,-, 0.00,26.48,29.77,  4.3,3, 7.0, 21,20, 18,3
03160,19960714,104,74,  89 ,   5, 53, 66,  0, 24,-,M  ,-,-, 0.09,26.50,29.76,  3.8,11, 6.6, 37,18, 30,17
03160,19960715,100,72,  86 ,   2, 56, 67,  0, 21,-,M  ,-,-, 0.00,26.46,29.75,  8.3,21,13.1, 31,17, 28,19
03160,19960716,98,80,  89 ,   5, 44, 62,  0, 24,-,M  ,-,-, 0.00,26.43,29.68, 16.8,20,18.4, 41,22, 30,22
03160,19960717,96,71,  84 ,   0, 37, 59,  0, 19,-,M  ,-,-, 0.00,26.46,29.74, 13.9,20,14.9, 36,22, 29,22
03160,19960718,99,68,  84*,   0, 29, 57,  0, 19,-,M  ,-,-, 0.00,26.53,29.82, 13.0,21,13.8, 34,18, 26,22
03160,19960719,99,71,  85 ,   1, 28, 56,  0, 20,-,M  ,-,-, 0.00,26.54,29.84,  5.4,22, 8.9, 30,21, 24,23
03160,19960720,104,66,  85 ,   1, 31, 57,  0, 20,-,M  ,-,-, 0.00,26.54,29.83,  4.1,24, 7.2, 26,24, 22,24
03160,19960721,106,67,  87 ,   3, 33, 58,  0, 22,-,M  ,-,-, 0.00,26.56,29.85,  3.0,23, 6.0, 28,24, 21,22
03160,19960723,M,M,M    ,M   ,-, 53,M  ,M  ,-,0.0,-,-, 0.00,26.56,-,  1.9,28, 7.7, 31,24, 23,23
03160,19960724,108*,75,  92 ,   7, 42, 63,  0, 27,-,M  ,-,-, 0.00,26.52,29.79,  3.9,22, 7.6, 29,22, 23,21
03160,19960725,107,75,  91 ,   6, 43, 64,  0, 26,-,M  ,-,-, 0.00,26.49,29.76,  6.1,23, 9.8, 33,21, 23,21
03160,19960726,105,80,  93 ,   8, 50, 66,  0, 28,HZ ,M  ,-,-, 0.00,26.53,29.79,  9.0,21,14.8, 51,5, 40,5
03160,19960727,94,76,  85 ,   0, 52, 65,  0, 20,-,M  ,-,-, 0.00,26.59,29.89,  5.4,21, 9.7, 39,11, 32,10
03160,19960728,101,71,  86 ,   2, 51, 65,  0, 21,-,M  ,-,-,  T  ,26.63,29.92,  4.4,19, 9.4, 28,16, 22,4
03160,19960729,102,75,  89 ,   5, 51, 65,  0, 24,-,M  ,-,-, 0.00,26.65,29.94,  3.0,10, 6.0, 26,12, 22,11
03160,19960730,106,71,  89 ,   5, 46, 64,  0, 24,-,M  ,-,-, 0.00,26.56,29.84,  1.4,23, 5.8, 23,23, 16,25
03160,19960731,107,76,  92 ,   8, 46, 64,  0, 27,-,M  ,-,-, 0.00,26.52,29.78,  4.2,25, 6.7, 29,11, 24,13
03195,19960701,87,53,  70 ,M   , 41, 55,  0,  5,TS ,M  ,-,-,  T  ,23.73,30.00,  3.1,3, 4.0, 28,25, 20,20
03195,19960702,92,45,  69 ,M   , 35, 51,  0,  4,-,M  ,-,-,  T  ,23.68,29.95,  0.0,0, 3.2, 31,21, 24,20
03195,19960703,M,M,M    ,M   ,-, 42,M  ,M  ,TS TSRA ,M  ,-,-, 0.08,23.67,-,-,-,M   ,  0,-,M  ,M  
03195,19960704,M,M,M    ,M   ,-, 42,M  ,M  ,TS TSRA ,M  ,-,-, 0.00,23.63,-,-,-,M   ,  0,-,M  ,M  
03195,19960705,M,M,M    ,M   ,-, 43,M  ,M  ,-,0.0,-,-,  M  ,18.51,-,-,-,M   ,  0,-,M  ,M  
03195,19960706,M,M,M    ,M   ,-, 53,M  ,M  ,-,0.0,-,-, 0.01,16.78,-,-,-,M   ,  0,-,M  ,M  
03195,19960707,87,56,  72 ,M   ,-,-,  0,  7,TS ,M  ,-,-, 0.01,-,-,-,-, 5.7, 24,16, 20,18
03195,19960708,83,50,  67 ,M   , 49, 57,  0,  2,-,M  ,-,-,  T  ,23.60,29.88,  2.0,5, 4.3, 33,27, 20,21
03195,19960709,78,54,  66 ,M   , 53, 57,  0,  1,TS ,M  ,-,-, 0.03,23.65,29.97,  3.6,20, 6.7, 25,23, 20,18
03195,19960710,84,48,  66 ,M   , 52, 57,  0,  1,TS TSRA ,M  ,-,-,  T  ,23.70,30.05,  1.0,27, 4.7, 18,16, 15,14
03195,19960711,87,49,  68 ,M   , 52, 57,  0,  3,TS TSRA ,M  ,-,-, 0.19,23.70,28.93,  0.0,0, 3.8, 25,20, 18,21
03195,19960712,83,56,  70 ,M   , 52, 58,  0,  5,-,M  ,-,-, 0.01,23.68,29.99,  1.4,3, 2.6, 15,22, 11,23
03195,19960713,81,52,  67 ,M   , 52, 58,  0,  2,TS TSRA ,M  ,-,-, 0.01,23.66,29.95,  1.7,6, 5.2, 28,3, 24,4
03195,19960714,85,47,  66 ,M   , 48, 55,  0,  1,TS ,M  ,-,-, 0.01,23.65,29.96,  1.4,19, 4.7, 20,20, 15,20
03195,19960715,83,56,  70 ,M   , 54, 58,  0,  5,TS FG ,M  ,-,-, 0.07,23.68,29.99,  0.6,3, 3.8, 21,7, 17,7
03195,19960716,73,50,  62*,M   , 58, 58,  3,  0,RA FG HZ ,M  ,-,-, 0.26,23.64,29.98,  1.6,20, 4.0, 22,20, 17,19
03195,19960717,83,52,  68 ,M   , 50, 57,  0,  3,-,M  ,-,-, 0.00,23.65,29.96,  7.0,21, 6.9, 25,20, 21,20
03195,19960718,85,47,  66 ,M   , 45, 54,  0,  1,-,M  ,-,-, 0.00,23.70,30.03,  5.4,22, 6.5, 25,21, 21,21
03195,19960719,89,45,  67 ,M   , 39, 53,  0,  2,HZ ,M  ,-,-, 0.00,23.72,30.03,  0.9,18, 5.4, 23,22, 20,22
03195,19960720,91,45*,  68 ,M   ,-,-,  0,  3,-,M  ,-,-, 0.00,-,-,-,-, 5.7, 26,21, 20,22
03195,19960721,91,46,  69 ,M   , 36, 52,  0,  4,-,M  ,-,-, 0.00,23.74,30.03,  1.2,20, 4.6, 29,24, 18,25
03195,19960722,94,49,  72 ,M   , 34, 52,  0,  7,-,M  ,-,-, 0.00,23.76,30.03,  3.3,33, 5.0, 21,25, 16,25
03195,19960723,94,50,  72 ,M   , 32, 52,  0,  7,-,M  ,-,-, 0.00,23.73,30.00,  2.8,4, 4.6, 31,36, 15,33
03195,19960724,94*,50,  72*,M   , 35, 53,  0,  7,-,M  ,-,-, 0.00,23.70,29.97,  0.9,9, 4.9, 25,29, 18,21
03195,19960725,90,49,  70 ,M   , 43, 54,  0,  5,TS TSRA ,M  ,-,-, 0.07,23.71,30.02,  3.4,26, 6.9, 31,1, 23,1
03195,19960726,89,52,  71 ,M   , 51, 58,  0,  6,TS TSRA ,M  ,-,-, 0.01,23.74,30.06,  0.5,32, 4.9, 22,21, 16,2
03195,19960727,86,52,  69 ,M   , 51, 57,  0,  4,TS TSRA HZ ,M  ,-,-, 0.33,23.75,30.07,  0.4,15, 6.1, 26,14, 20,15
03195,19960728,79,57,  68 ,M   , 52, 58,  0,  3,-,M  ,-,-, 0.01,23.80,30.15,  3.3,21, 5.0, 18,21, 16,21
03195,19960729,87,54,  71 ,M   , 48, 57,  0,  6,-,M  ,-,-, 0.00,23.78,30.09,  1.6,4, 3.7, 22,2, 16,28
03195,19960730,88,52,  70 ,M   ,-,-,  0,  5,TS ,M  ,-,-, 0.07,-,-,-,-, 4.5, 21,9, 17,9
03195,19960731,88,50,  69 ,M   , 44, 56,  0,  4,TS ,M  ,-,-, 0.00,23.70,30.00,  1.1,5, 3.8, 22,23, 17,16
03804,19960701,89,69,   79,  06,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960702,85,66,   76,  03,-,-,-,-,RA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960703,74,57,   66, -07,-,-,-,-,SHRA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960704,77,48,   63, -11,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960705,83,50,   67, -07,-,-,-,-,BR ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960706,87,53,   70, -04,-,-,-,-,FG BR ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960707,88,60,   74,  00,-,-,-,-,TS RA BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960708,87,70,   79,  05,-,-,-,-,TS DZ BR HZ ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960709,82,64,   73, -01,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960710,78,55,   67, -07,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960711,83,50,   67, -07,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960712,88,61,   75,  01,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960713,88,65,   77,  03,-,-,-,-,TS RA BR HZ ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960714,89,67,   78,  04,-,-,-,-,RA BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960715,82,66,   74,  00,-,-,-,-,TS RA SHRA BR ,  0,-, 0.0, 1.51,-,-,-,-,-,-,-,-,-
03804,19960716,85,62,   74,  00,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960717,88,66,   77,  02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960718,82,70,   76,  01,-,-,-,-,TS RA SHRA DZ BR HZ ,  0,-, 0.0,  .17,-,-,-,-,-,-,-,-,-
03804,19960719,85,67,   76,  01,-,-,-,-,TS RA SHRA BR ,  0,-, 0.0,  .94,-,-,-,-,-,-,-,-,-
03804,19960720,76,57,   67, -08,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960721,78,51,   65, -10,-,-,-,-,DZ FG MIFG BCFG ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960722,73,59,   66, -09,-,-,-,-,RA DZ BR HZ ,  0,-, 0.0,  .14,-,-,-,-,-,-,-,-,-
03804,19960723,78,57,   68, -07,-,-,-,-,DZ FG BR HZ ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03804,19960724,84,61,   73, -02,-,-,-,-,TS RA SHRA DZ BR HZ ,  0,-, 0.0,  .77,-,-,-,-,-,-,-,-,-
03804,19960725,75,60,   68, -07,-,-,-,-,RA BR HZ ,  0,-, 0.0,  .01,-,-,-,-,-,-,-,-,-
03804,19960726,78,60,   69, -06,-,-,-,-,RA FG+ FG BR HZ ,  0,-, 0.0,  .05,-,-,-,-,-,-,-,-,-
03804,19960727,80,55,   68, -07,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960728,79,58,   69, -06,-,-,-,-,FG BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03804,19960729,79,62,   71, -04,-,-,-,-,TS RA DZ BR ,  0,-, 0.0,  .56,-,-,-,-,-,-,-,-,-
03804,19960730,79,64,   72, -03,-,-,-,-,TS RA DZ BR ,  0,-, 0.0, 1.71,-,-,-,-,-,-,-,-,-
03804,19960731,76,60,   68, -07,-,-,-,-,TS RA DZ BR ,  0,-, 0.0,  .16,-,-,-,-,-,-,-,-,-
03811,19960701,96,73,   85,  06,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960702,95,74,   85,  05,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960703,89,65,   77, -03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960704,86,58,   72, -08,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960705,89,61,   75, -05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960706,94,62,   78, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960707,95,70,   83,  03,-,-,-,-,TS RA BR HZ ,  0,-, 0.0,  .47,-,-,-,-,-,-,-,-,-
03811,19960708,88,69,   79, -01,-,-,-,-,TS RA BR HZ ,  0,-, 0.0,  .55,-,-,-,-,-,-,-,-,-
03811,19960709,89,68,   79, -01,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960710,82,52,   67, -13,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960711,85,65,   75, -05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960712,88,68,   78, -02,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960713,90,71,   81,  01,-,-,-,-,TS RA ,  0,-, 0.0,  .05,-,-,-,-,-,-,-,-,-
03811,19960714,88,71,   80,  00,-,-,-,-,TS RA SHRA BR ,  0,-, 0.0,  .48,-,-,-,-,-,-,-,-,-
03811,19960715,85,67,   76, -04,-,-,-,-,RA BR ,  0,-, 0.0,  .01,-,-,-,-,-,-,-,-,-
03811,19960716,93,65,   79, -01,-,-,-,-,SHRA BR ,  0,-, 0.0,  .01,-,-,-,-,-,-,-,-,-
03811,19960717,92,73,   83,  03,-,-,-,-,HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960718,92,75,   84,  04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960719,94,75,   85,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960720,95,76,   86,  05,-,-,-,-,TS RA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03811,19960721,96,74,   85,  04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960722,94,67,   81,  00,-,-,-,-,TS RA SHRA BR HZ ,  0,-, 0.0,  .19,-,-,-,-,-,-,-,-,-
03811,19960723,89,69,   79, -02,-,-,-,-,BR HZ ,  0,-, 0.0,  .01,-,-,-,-,-,-,-,-,-
03811,19960724,90,68,   79, -01,-,-,-,-,TS RA FG BR HZ ,  0,-, 0.0, 1.50,-,-,-,-,-,-,-,-,-
03811,19960725,85,66,   76, -04,-,-,-,-,BR HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960726,86,63,   75, -05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
03811,19960727,81,67,   74, -06,-,-,-,-,RA ,  0,-, 0.0,  .01,-,-,-,-,-,-,-,-,-
03811,19960728,87,71,   79, -01,-,-,-,-,RA BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
03811,19960729,81,67,   74, -06,-,-,-,-,TS RA BR VCTS ,  0,-, 0.0, 1.05,-,-,-,-,-,-,-,-,-
03811,19960730,75,68,   72, -08,-,-,-,-,TS RA BR ,  0,-, 0.0,  .71,-,-,-,-,-,-,-,-,-
03811,19960731,83,65,   74, -06,-,-,-,-,RA BR ,  0,-, 0.0,  .64,-,-,-,-,-,-,-,-,-
03812,19960701,89,64,  77 ,   5, 67, 71,  0, 12,FG HZ ,0.0,-,-, 0.00,27.76,29.99,  6.9,35, 7.2, 22,33, 18,33
03812,19960702,90*,65,  78 ,   6, 66, 69,  0, 13,FG HZ ,0.0,-,0.00, 0.01,27.65,29.86,  3.8,33, 4.8, 26,34, 20,34
03812,19960703,83,64,  74 ,   2, 59, 64,  0,  9,RA FG ,0.0,-,-, 0.01,27.56,29.77, 10.2,34,11.3, 32,33, 24,32
03812,19960704,78,52*,  65 ,  -7, 51, 57,  0,  0,-,0.0,-,0   , 0.00,27.70,29.93,  2.9,36, 5.6, 21,32, 16,33
03812,19960705,79,54,  67 ,  -5, 57, 61,  0,  2,FG HZ ,0.0,-,0   , 0.00,27.83,30.08,  0.0,0, 4.0, 17,17, 14,17
03812,19960706,86,64,  75 ,   3, 63, 67,  0, 10,RA FG ,0.0,-,0   ,  T  ,27.82,30.05,  1.2,34, 4.1, 14,18, 11,18
03812,19960707,88,59,  74 ,   1, 65, 68,  0,  9,FG+ FG MIFG BCFG HZ ,0.0,-,0   , 0.01,27.76,29.97,  0.0,0, 3.3, 17,16, 11,20
03812,19960708,78,66,  72 ,  -1, 68, 69,  0,  7,RA FG HZ ,0.0,-,0   , 0.22,27.61,29.83,  0.8,32, 4.0, 16,36, 13,34
03812,19960709,85,63,  74 ,   1, 64, 67,  0,  9,RA FG+ FG ,0.0,-,0   ,  T  ,27.63,29.86,  7.2,34, 6.9, 25,33, 21,33
03812,19960710,81,59,  70 ,  -3, 55, 61,  0,  5,-,0.0,-,0   , 0.00,27.83,30.07,  4.8,34, 5.8, 20,32, 16,32
03812,19960711,76,54,  65*,  -8, 57, 61,  0,  0,FG HZ ,0.0,-,0   , 0.00,27.97,30.20,  0.0,0, 2.4, 17,13, 10,13
03812,19960712,78,61,  70 ,  -3, 60, 64,  0,  5,FG HZ ,0.0,-,0   ,  T  ,27.85,30.08,  2.1,32, 3.5, 16,33, 13,33
03812,19960713,83,56,  70 ,  -3, 63, 65,  0,  5,TS TSRA RA FG BR ,0.0,-,0   , 0.98,27.78,29.99,  0.0,0, 2.2, 17,16, 13,17
03812,19960714,84,64,  74 ,   1, 66, 68,  0,  9,TS TSRA RA FG+ FG HZ ,0.0,-,0   , 0.98,27.80,30.02,  0.6,21, 3.6, 22,19, 17,18
03812,19960715,79,65,  72 ,  -1, 68, 69,  0,  7,RA FG ,0.0,-,-, 0.26,27.83,30.06,  5.3,18, 6.5, 20,18, 14,19
03812,19960716,85,62,  74 ,   1, 65, 67,  0,  9,FG+ FG ,0.0,-,0   ,  T  ,27.98,30.21,  2.0,33, 2.2, 11,18,  9,17
03812,19960717,85,63,  74 ,   1, 68, 69,  0,  9,TS TSRA FG+ FG BR HZ ,0.0,-,0   , 0.06,28.03,30.27,  0.0,25, 1.8, 24,34, 20,33
03812,19960718,87,63,  75 ,   2, 68, 70,  0, 10,FG+ FG HZ ,0.0,-,-, 0.00,27.96,30.19,  1.9,35, 4.1, 18,33, 15,33
03812,19960719,88,64,  76 ,   3, 67, 70,  0, 11,FG ,0.0,-,0   ,  T  ,27.82,30.02,  5.8,33, 6.7, 26,32, 21,33
03812,19960720,85,70,  78*,   5, 69, 71,  0, 13,-,0.0,-,-, 0.00,27.76,29.96,  8.1,34, 8.1, 23,33, 18,34
03812,19960721,83,67,  75 ,   2, 69, 71,  0, 10,TS TSRA FG HZ ,0.0,-,-, 0.02,27.80,30.00,  1.8,33, 3.3, 14,19, 11,19
03812,19960722,85,67,  76 ,   3, 70, 71,  0, 11,FG ,0.0,-,0   , 0.00,27.73,29.94,  3.0,34, 4.1, 16,1, 13,36
03812,19960723,82,67,  75 ,   2, 69, 70,  0, 10,TS TSRA RA FG ,0.0,-,0   , 0.17,27.72,29.94,  4.6,31, 6.2, 14,30, 11,31
03812,19960724,85,65,  75 ,   2, 66, 69,  0, 10,FG HZ ,0.0,-,0   , 0.00,27.81,30.04,  5.0,34, 4.9, 14,33, 11,33
03812,19960725,79,61,  70 ,  -3, 65, 66,  0,  5,RA FG+ FG HZ ,0.0,-,0   , 0.55,27.82,30.05,  0.9,23, 3.2, 30,32, 22,33
03812,19960726,80,58,  69 ,  -4, 60, 63,  0,  4,FG+ FG ,0.0,-,0   , 0.00,27.91,30.15,  4.6,34, 5.0, 23,32, 21,32
03812,19960727,79,56,  68 ,  -5, 60, 63,  0,  3,FG HZ ,0.0,-,0   , 0.00,28.00,30.24,  1.0,29, 3.3, 14,16, 11,16
03812,19960728,76,62,  69 ,  -4, 64, 65,  0,  4,TS TSRA RA FG+ FG HZ ,0.0,-,0   , 0.90,28.00,30.25,  0.4,15, 2.3, 17,17, 15,18
03812,19960729,82,61,  72 ,  -1, 64, 66,  0,  7,FG+ FG ,0.0,-,0   , 0.09,27.98,30.21,  1.3,29, 2.6, 11,33, 10,33
03812,19960730,73,62,  68 ,  -5, 66, 66,  0,  3,RA FG+ FG BR HZ ,0.0,-,0   , 0.40,27.93,29.05,  0.0,0, 1.5, 11,33, 11,32
03812,19960731,73,62,  68 ,  -5, 64, 65,  0,  3,TS TSRA RA FG+ FG BR ,0.0,-,0   , 0.17,27.87,30.11,  1.0,17, 2.1, 16,18, 14,18
03813,19960701,99,72,  86 ,   5, 67, 74,  0, 21,HZ ,M  ,-,-, 0.00,29.54,29.94,  5.4,31, 6.8, 22,32, 17,32
03813,19960702,100,77,  89*,   8, 69, 75,  0, 24,HZ ,M  ,-,-, 0.00,29.44,29.83,  6.8,29, 7.9, 23,26, 17,27
03813,19960703,97,73,  85 ,   4, 69, 74,  0, 20,HZ ,M  ,-,-, 0.02,29.34,29.74,  7.8,27, 9.2, 25,36, 20,36
03813,19960704,93,62*,  78 ,  -3, 59, 66,  0, 13,FG ,M  ,-,-, 0.00,29.44,29.85,  2.2,35, 4.5, 17,28, 14,27
03813,19960705,86,67,  77 ,  -4, 71, 72,  0, 12,TS TSRA RA FG HZ ,M  ,-,-, 0.24,29.55,29.95,  2.9,14, 5.5, 23,15, 17,15
03813,19960706,87,70,  79 ,  -2, 71, 73,  0, 14,FG HZ ,M  ,-,-, 0.07,29.60,30.01,  2.1,36, 3.6, 13,12, 11,13
03813,19960707,92,71,  82 ,   1, 73, 75,  0, 17,FG BR HZ ,M  ,-,-, 0.00,29.56,29.96,  5.0,22, 6.2, 17,18, 15,20
03813,19960708,88,74,  81 ,   0, 72, 74,  0, 16,RA FG ,M  ,-,-, 0.35,29.46,29.86, 10.0,23,10.2, 41,27, 29,28
03813,19960709,94,73,  84 ,   3, 71, 74,  0, 19,FG ,M  ,-,-,  T  ,29.43,29.84,  5.3,27, 6.9, 18,29, 15,30
03813,19960710,92,66,  79 ,  -2, 64, 70,  0, 14,-,M  ,-,-, 0.00,29.55,29.96,  2.4,34, 5.1, 14,3, 11,3
03813,19960711,91,72,  82 ,   1, 68, 72,  0, 17,GR FG HZ ,M  ,-,-,  T  ,29.60,30.02,  9.2,5,10.2, 25,5, 20,6
03813,19960712,90,69,  80 ,  -1, 66, 70,  0, 15,HZ ,M  ,-,-, 0.00,29.56,29.98,  6.4,3, 6.8, 18,1, 15,2
03813,19960713,93,69,  81 ,   0, 68, 71,  0, 16,TS TSRA HZ ,M  ,-,-, 0.90,29.55,29.96,  3.3,25, 4.5, 33,28, 28,27
03813,19960714,91,70,  81 ,   0, 73, 74,  0, 16,TS TSRA FG ,M  ,-,-, 0.27,29.60,28.89,  3.7,21, 4.4, 30,24, 25,24
03813,19960715,87,72,  80 ,  -1, 74, 75,  0, 15,FG HZ ,M  ,-,-, 0.12,29.68,30.09,  6.8,22, 6.2, 22,21, 17,21
03813,19960716,89,70,  80 ,  -1, 72, 74,  0, 15,FG+ FG ,M  ,-,-, 0.00,29.76,30.17,  0.3,11, 2.2, 10,14,  9,13
03813,19960717,92,70,  81 ,   0, 72, 73,  0, 16,TS TSRA ,M  ,-,-, 0.02,29.81,30.22,  0.8,5, 2.8, 40,22, 28,22
03813,19960718,92,70,  81 ,   0, 72, 75,  0, 16,-,M  ,-,-,  T  ,29.76,30.19,  1.2,27, 3.4, 15,28, 13,26
03813,19960719,95,72,  84 ,   3, 72, 76,  0, 19,FG HZ ,M  ,-,-, 0.00,29.66,30.06,  8.1,26, 8.2, 22,28, 17,28
03813,19960720,96,72,  84 ,   3, 73, 75,  0, 19,TS TSRA ,M  ,-,-, 0.13,29.58,29.97,  7.0,26, 8.8, 36,36, 30,35
03813,19960721,93,73,  83 ,   2, 74, 76,  0, 18,TS TSRA ,M  ,-,-, 0.01,29.58,29.98,  4.9,27, 5.8, 26,32, 23,31
03813,19960722,94,73,  84 ,   2, 72, 75,  0, 19,TS TSRA FG ,M  ,-,-, 0.05,29.55,29.95,  6.3,25, 8.0, 28,1, 23,2
03813,19960723,94,73,  84 ,   2, 72, 75,  0, 19,-,M  ,-,-, 0.00,29.50,29.91,  6.1,26, 6.7, 21,26, 17,25
03813,19960724,93,72,  83 ,   1, 71, 75,  0, 18,HZ ,M  ,-,-, 0.00,29.58,29.99,  4.8,24, 6.3, 22,19, 16,19
03813,19960725,88,71,  80 ,  -2, 72, 73,  0, 15,TS TSRA RA FG ,M  ,-,-, 0.56,29.64,30.04,  6.3,23, 6.9, 26,20, 20,23
03813,19960726,84,70,  77*,  -5, 71, 73,  0, 12,FG ,M  ,-,-, 0.01,29.70,30.12,  4.5,25, 4.8, 15,24, 11,24
03813,19960727,89,70,  80 ,  -2, 71, 74,  0, 15,FG ,M  ,-,-, 0.00,29.77,30.18,  2.2,29, 3.5, 17,29, 13,34
03813,19960728,88,71,  80 ,  -1, 71, 73,  0, 15,TS TSRA FG ,M  ,-,-, 0.02,29.80,30.22,  0.7,32, 2.3, 15,24, 13,30
03813,19960729,91,69,  80 ,  -1, 67, 71,  0, 15,-,M  ,-,-, 0.00,29.77,30.19,  1.4,25, 4.1, 18,19, 15,19
03813,19960730,102*,65,  84 ,   3, 68, 72,  0, 19,-,M  ,-,-, 0.04,29.73,30.14,  1.5,23, 3.6, 21,22, 16,22
03813,19960731,93,70,  82 ,   1, 68, 72,  0, 17,TS FG ,M  ,-,-, 0.02,29.66,30.08,  4.7,21, 5.8, 33,16, 28,18
03816,19960701,95*,73,  84 ,   6, 72, 76,  0, 19,FG HZ ,0.0,-,-, 0.00,29.47,29.93,  3.9,26, 6.0, 20,35, 17,35
03816,19960702,92,72,  82 ,   4, 72, 75,  0, 17,TS TSRA FG HZ SQ ,0.0,-,0.0 , 0.25,29.37,29.83,  4.3,28, 5.2, 46,32, 33,33
03816,19960703,84,61,  73 ,  -5, 62, 66,  0,  8,-,0.0,-,0.0 , 0.00,29.45,29.89,  8.1,36, 7.4, 21,1, 17,2
03816,19960704,82,56,  69*,  -9, 56, 61,  0,  4,-,0.0,-,-, 0.00,29.49,29.94,  1.7,7, 3.1, 15,1, 11,36
03816,19960705,85,54*,  70 ,  -8, 59, 64,  0,  5,FG ,0.0,-,-, 0.00,29.50,29.96,  1.1,10, 2.2, 14,7, 11,8
